"item_number","item","estimate_mean","estimate_sd","min","max","estimateLikert_mean","estimateLikert_sd","minLikert","maxLikert","example_sentence","H_INDEX","VISUAL_COMPLEXITY","lgSUBTLEX","B: AoA mean","B: AoA SD","B: min","B: max","B: AoALikert mean","B: AoALikert SD","B: minLikert","B: maxLikert","S: AoALikert mean","S: AoALikert SD"
502,"schaefer",5.212121212121212,1.3864878235485825,2,7,2.8181818181818183,0.7687061147858074,1,4,"Der Schäfer hat viele Schafe.",1.146363101,3.49,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,"zunge",3.3333333333333335,1.1902380714238083,1,6,1.9090909090909092,0.6306562238868912,1,3,"Die Zunge ist wichtig zum Sprechen.",0.247935838,1.87,2.893,3.46,1.07,2,6,1.96,0.53,1,3,NA,NA
504,"steuerrad",7.0588235294117645,2.751761710862513,2,13,3.764705882352941,1.3939006427226193,1,7,"Der Kapitän steht am Steuerrad.",1.874064668,2.2,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,"buch",3.323529411764706,1.2961618921353482,1,6,1.9411764705882353,0.6485964553201262,1,3,"Ronja liest ein Buch.",0.144899618,2.57,3.486,3,1.14,1,5,1.79,0.59,1,3,NA,NA
506,"blitz",4.40625,1.1600716051314497,2,7,2.4375,0.6690146823211658,1,4,"Auf einen Blitz folgt Donner.",0.827374478,2.68,2.501,3.47,1.01,2,5,2,0.61,1,3,NA,NA
507,"baby",3.2941176470588234,1.5672676815846585,1,7,1.911764705882353,0.8300290998485327,1,4,"Das Baby schläft im Kinderbett.",0.337576423,2.86,3.916,3.38,1.36,2,7,1.88,0.81,1,4,NA,NA
508,"karton",4.636363636363637,1.577541239916207,1,8,2.5757575757575757,0.7512615652314042,1,4,"Die Katze sitzt in einem Karton.",1.706098806,1.91,2.061,4.67,1.86,1,8,2.54,0.98,1,4,NA,NA
509,"telefon",4.303030303030303,1.4466523529525088,1,7,2.3636363636363638,0.6990252954195317,1,4,"Das Telefon klingelt.",0,2.44,3.566,3.53,1.68,2,8,2,0.85,1,4,NA,NA
510,"gesicht",3.195876288659794,1.1514409021755085,1,6,1.8144329896907216,0.6345913532085119,1,3,"Der Greis hat Falten im Gesicht.",0,2.69,3.695,3.79,2.12,1,8,2.14,0.95,1,4,NA,NA
511,"keule",6.575757575757576,2.3983106428054604,3,12,3.515151515151515,1.1214168527250505,2,6,"Der Fleischer verkauft eine Keule.",2.247683065,3.07,1.663,6.02,1.8,3,10,3.19,0.85,2,5,NA,NA
512,"augenklappe",4.612903225806452,1.3826886695815683,2,7,2.5806451612903225,0.7648177799705886,1,4,"Die Piratin trägt eine Augenklappe.",1.282912586,2.18,1.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"lippen",3.59375,1.4996639408493728,2,8,1.96875,0.8224422717264602,1,4,"Auf Lippen kann man Lippenstift auftragen.",0.960707902,2.62,2.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,"u-boot",5.484848484848484,1.9384467383902395,3,10,2.9393939393939394,0.9981042636979972,2,5,"Das U-Boot taucht ab.",0.249882293,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85,1.7252002172135514
515,"blumenstrauss",5.03125,1.6555746492849057,2,9,2.6875,0.8590129369261278,1,5,"Ronja pflückt einen Blumenstrauß.",2.023205764,2.87,1.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"taschenrechner",6.484848484848484,1.4805656324778689,4,10,3.4393939393939394,0.7869862256401438,2,5,"Ronja benutzt im Mathematikunterricht einen Taschenrechner.",0.242292189,2.21,1.462,6.06,2.15,3,10,3.33,1.03,2,5,NA,NA
517,"seil",3.78125,1.0390558679754394,2,6,2.125,0.5535807194106618,1,3,"Der Seemann befestigt ein Seil.",0.543923361,2.01,2.651,3.56,1.29,2,7,2.11,0.68,1,4,NA,NA
519,"taenzer",4.794117647058823,1.451841292033982,2,8,2.676470588235294,0.7675458030077391,1,4,"Der Tänzer ist sehr gelenkig.",1.722567763,2.89,2.19,5.79,1.89,3,9,3.14,0.95,2,5,3.5789473684210527,1.6095475373078612
520,"ziegelstein",5.878787878787879,1.4088465086191913,3,9,3.1818181818181817,0.6825753371673275,2,5,"Die Mauer besteht aus Ziegelsteinen.",2.483738388,2.41,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,"fuchs",4,1.227881227029841,1,6,2.257575757575758,0.6154574548966637,1,3,"Der Fuchs jagt eine Feldmaus.",0,3.26,2.134,3.42,0.9,1,5,1.96,0.45,1,3,2.15,0.6708203932499368
522,"haus",3.125,1.0998533626601497,1,6,1.84375,0.6278162356983543,1,3,"Die Familie wohnt in einem Haus.",0.803455657,3.59,4.014,2.7,1.06,1,4,1.61,0.5,1,2,NA,NA
523,"kabel",5.090909090909091,1.3547056037114753,2,8,2.8181818181818183,0.6825753371673275,1,4,"Die Elektrikerin verlegt ein Kabel.",0.520508661,2.17,2.655,4.5,2.37,1,11,2.5,1.26,1,6,NA,NA
524,"indianer",4.4375,1.189673308368798,3,6,2.4375,0.5040161287741853,2,3,"Der Indianer ist Teil eines Stammes.",1.300872002,4.06,2.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,"garnele",7.151515151515151,2.1231052158514796,3,12,3.8181818181818183,1.014105068969232,2,6,"Die Garnele ist ein Krebstier.",2.454583762,3.42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,"kellnerin",5.846938775510204,1.7252045497508286,3,10,3.163265306122449,0.8698130804180862,2,5,"Die Kellnerin serviert das Essen.",2.558951178,3.21,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,"foto",3.757575757575758,1.4367998953904262,2,6,2.0606060606060606,0.7474704818333104,1,3,"An der Wand hängt ein Foto.",1.692558035,3.03,3.176,3.59,1.8,1,8,2,0.94,1,4,NA,NA
528,"schwan",4.5588235294117645,1.5411757902326675,2,8,2.588235294117647,0.8569730754521467,1,4,"Der Schwan hat einen langen Hals.",0,2.9,1.602,4.23,1.61,1,7,2.38,0.75,1,4,2.05,0.887041208323017
529,"walross",5,1.684847078348464,2,9,2.75,0.8798826901281197,1,5,"Das Walross hat lange Stoßzähne.",1.0302505260000001,3.42,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,"zaun",4.303030303030303,1.570924259887481,1,8,2.4242424242424243,0.8302975005345611,1,4,"Der Zaun ist gelb angestrichen.",0.410837839,2.15,2.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"schildkroete",3.5625,1.1341473989656923,2,6,1.9375,0.6189220598177385,1,3,"Die Schildkröte hat einen Panzer.",0,3.69,2.526,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.9947229183096804
532,"clown",4.323529411764706,1.365252985911383,2,7,2.514705882352941,0.7016536343891113,1,4,"Der Clown tritt im Zirkus auf.",0,3.49,2.566,3.63,1.59,2,7,2.06,0.93,1,4,NA,NA
533,"hai",4.0625,1.4797013648139472,2,7,2.34375,0.7873751821205408,1,4,"Der Hai hat viele spitze Zähne.",0.286838905,2.79,2.318,5.3,2.7,2,13,2.85,1.39,1,7,NA,NA
534,"cd",4.529411764705882,1.353677239129101,2,7,2.588235294117647,0.7433603905453459,1,4,"Ronja spielt von einer CD Musik ab.",1.558249318,2.36,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,"lastkraftwagen",6.516129032258065,2.2930469938771494,2,10,3.4838709677419355,1.1509696706671722,1,5,"Der Lastkraftwagen fährt auf der Autobahn.",1.575620543,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,"ast",3.625,1.157026221578126,2,6,2.03125,0.646797320799606,1,3,"Der Vogel sitzt auf einem Ast.",0.33228663,2.03,2.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,"fingerabdruck",6.03030303030303,1.758636696507562,3,10,3.242424242424242,0.8302975005345611,2,5,"Die Polizei findet einen Fingerabdruck.",0.197453004,2.64,1.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,"jackett",8.484848484848484,2.4382526033156937,4,13,4.515151515151516,1.2530266388133005,2,7,"Der Mann trägt ein Jackett.",2.154117245,2.43,1.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,"astronaut",5.470588235294118,1.8624730076164384,2,9,2.9705882352941178,0.999554267862857,1,5,"Der Astronaut erkundet das Weltall.",0.14372617,3.37,1.924,6.82,4.75,4,24,3.35,1.32,2,7,NA,NA
540,"leuchtturm",5.03125,1.4915758066879383,3,8,2.75,0.672021505032247,2,4,"Der Leuchtturm steht auf einer Insel.",0.327444919,2.54,1.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,"schuh",3.0588235294117645,1.0427578954486507,1,5,1.7352941176470589,0.5672273623252055,1,3,"Ronja hat einen Stein im Schuh.",0.396623283,2.92,2.566,2.93,1.33,1,6,1.86,0.66,1,3,NA,NA
542,"kamin",5.176470588235294,1.9301528944823079,1,10,2.7941176470588234,1.0084314782600803,1,5,"Im Kamin lodert ein Feuer.",0.951095784,2.61,2.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,"arzt",4.151515151515151,1.416848336082309,1,7,2.3484848484848486,0.7543193415243102,1,4,"Der Arzt begrüßt den Patienten.",0.768281409,3.17,3.467,3.25,1.45,1,7,1.92,0.83,1,4,2.55,0.9445132413883324
546,"tuer",2.84375,0.9196554403863755,1,5,1.75,0.6221710168382552,1,3,"Die Tür ist verschlossen.",0.141440543,1.86,3.808,3.12,1.72,1,9,1.84,0.99,1,5,NA,NA
547,"fledermaus",5,1.5,2,8,2.757575757575758,0.8302975005345611,1,4,"Die Fledermaus jagt Insekten.",0,3.6,1.94,NA,NA,NA,NA,NA,NA,NA,NA,3.6,1.391704747876919
548,"gangster",7.515151515151516,2.166812349414632,3,12,3.9696969696969697,1.1035411321301214,2,6,"Der Gangster hat eine Pistole.",3.119843528,2.94,2.606,8.25,2.84,3,14,4.31,1.35,2,7,NA,NA
549,"schlange",4.176470588235294,1.6782131232318267,1,7,2.2941176470588234,0.9055188288357753,1,4,"Die Schlange häutet sich.",0,2.4,2.88,NA,NA,NA,NA,NA,NA,NA,NA,2,0.6488856845230502
550,"wolle",5.205882352941177,1.9505929442671013,2,9,2.823529411764706,0.9683033657896907,1,5,"Ronja kauft Wolle für ihr Strickprojekt.",0.896463973,2.88,2.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,"kuerbis",4.3125,1.4466312368685639,2,8,2.46875,0.7177192819911804,1,4,"Der Kürbis wächst auf dem Kompost.",0,2.44,1.973,5.07,1.96,2,9,2.67,1.04,1,5,3.15,1.3088765773505318
552,"apfel",3.1515151515151514,1.0642254261084714,1,5,1.8181818181818181,0.5838742081211422,1,3,"Ronja pflückt einen Apfel vom Baum.",0,2.4,2.303,2.71,0.99,1,5,1.64,0.63,1,3,1.75,0.5501196042201808
553,"bucht",7.393939393939394,2.263009527424072,3,11,4,1.0897247358851685,2,6,"In der Bucht lässt sich gut fischen.",2.021956079,2.95,2.199,8.07,3.95,3,18,4.13,1.64,2,7,NA,NA
554,"marionette",7,2.1065374432940898,3,12,3.6666666666666665,1.050793351076541,2,6,"Die Marionette wird mit Fäden bewegt.",1.537824849,2.97,2.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,"fruehstueck",3.46875,1.015504800579495,2,6,2,0.508000508000762,1,3,"Zum Frühstück gibt es frische Brötchen.",1.234363978,3.55,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,"pille",7.125,2.10605884793558,3,12,3.84375,0.9873187869663852,2,6,"Die kranke Person schluckt eine Pille.",1.273761033,1.59,2.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,"wolf",4.375,1.1845783243211963,3,7,2.5,0.5679618342470648,2,4,"Der Wolf heult mit seinem Rudel den Mond an.",0.41381685,3.28,2.856,NA,NA,NA,NA,NA,NA,NA,NA,2.05,0.8255779474818966
558,"feuerzeug",5.666666666666667,1.8142950880897701,2,9,2.9696969696969697,0.9180430438182244,1,5,"Ronja zündet mit dem Feuerzeug eine Zigarette an.",0,2.43,2.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,"gurke",3.6470588235294117,1.3900589248721638,1,6,2.1176470588235294,0.7692856143892455,1,3,"Ronja schneidet eine Gurke für einen gemischten Salat.",0.595467051,2.67,1.708,3.91,1.54,2,8,2.27,0.77,1,4,2.2,0.6958523739384594
560,"melone",4.11340206185567,1.3219011613628195,1,7,2.350515463917526,0.7077140005180127,1,4,"Ronja isst im Sommer gerne frische Melonen.",0.970950594,2.67,1.833,4.8,1.92,2,9,2.59,1.01,1,5,3.55,1.538112308540638
561,"raupe",3.6176470588235294,1.360743999355597,1,6,2.0588235294117645,0.6885492631586447,1,3,"Die Raupe sitzt auf einem Blatt.",0,3.05,1.462,3.79,1.69,1,9,2.21,0.88,1,5,NA,NA
562,"toaster",4.75,1.3198240351921795,3,8,2.625,0.6090712125322324,2,4,"Im Toaster steckt eine Scheibe Brot.",0,2.15,2.146,5.14,2.07,3,10,2.79,0.89,2,5,NA,NA
563,"geier",5.91919191919192,1.8387926810860618,2,11,3.202020202020202,0.9365568505336936,1,6,"Der Geier hält nach Aas Ausschau.",1.060710669,3.87,2.23,4.94,2.52,2,12,2.63,1.31,1,6,3.8,0.9514531821875084
564,"loeffel",2.65625,0.9370294518041506,1,5,1.59375,0.6148367210474559,1,3,"Der Löffel liegt im Besteckkasten.",0,1.6,2.412,2.79,1.27,1,5,1.63,0.68,1,3,NA,NA
565,"glocke",4.59375,1.5420843665469108,2,8,2.5625,0.8007053342260588,1,4,"Im Kirchturm hängt eine große Glocke.",0.194391858,2.37,2.531,4,1.36,1,7,2.14,0.66,1,4,NA,NA
566,"geige",5.803030303030303,1.7734772186925452,2,10,3.1363636363636362,0.9748587848245767,1,5,"Die Geige ist ein Streichinstrument.",0.80490336,2.9,1.929,5.13,1.85,3,10,2.8,0.86,2,5,3.75,0.9665456669582608
567,"billardloch",8.875,1.9797360527882695,6,13,4.65625,1.0351678997366376,3,7,"Ronja stößt eine Kugel ins Billardloch.",2.486708544,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,"burg",3.909090909090909,1.2836382951311762,2,7,2.212121212121212,0.6963106238227914,1,4,"Die Burg hat viele Zinnen.",0.340254161,3.09,2.403,4,1.5,2,8,2.28,0.75,1,4,NA,NA
569,"zahn",3.212121212121212,1.0534934669225458,1,5,1.9090909090909092,0.6306562238868912,1,3,"Ronja tut ein Zahn weh.",0.539935733,2.67,2.418,2.88,1.11,1,4,1.59,0.51,1,2,NA,NA
570,"stier",4.515151515151516,1.9384467383902395,2,9,2.4545454545454546,1.063335233208144,1,5,"Der Torrero stellt sich dem Stier.",1.156358881,3.05,2.1,5.76,1.39,4,10,3.12,0.7,2,5,3.3,1.0310954828418373
571,"magnet",5.636363636363637,1.7287672959760558,3,9,3.0606060606060606,0.9662878045448577,2,5,"Der Magnet hat zwei Pole.",1.463824418,1.71,1.591,6.74,3.18,2,15,3.63,1.46,1,7,NA,NA
572,"jongleur",6.4375,1.7768674864817942,4,11,3.40625,0.9108441671187193,2,6,"Der Jongleur unterhält die Zuschauer.",0.752169974,3.15,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,"aubergine",6.875,2.697071290935243,2,13,3.65625,1.382129609719912,1,7,"Die Aubergine wird auch als Eierpflanze bezeichnet.",0.498301919,2.12,0.954,NA,NA,NA,NA,NA,NA,NA,NA,5.947368421052632,1.3529262199858292
574,"gladiator",7.625,2.0595959516057922,4,12,4.0625,1.0140146973548327,2,6,"Der Gladiator kämpft gegen ein wildes Tier.",1.930262214,3.29,1.176,8.56,2.62,4,12,4.44,1.29,2,6,NA,NA
575,"schnabel",4.151515151515151,1.6225214197586908,2,8,2.3333333333333335,0.816496580927726,1,4,"Der Vogel hat einen Wurm im Schnabel.",0,2.52,1.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,"handschuh",3.606060606060606,1.1709876691119,2,6,2,0.6123724356957945,1,3,"Im Winter braucht man Handschuhe.",0,2.53,2.079,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.7163503994113789
577,"eisberg",4.9375,1.3897667476606375,3,8,2.71875,0.7718588789618592,2,4,"Der Eisberg schwimmt im Polarmeer.",0.345752087,2.83,1.58,7.56,3.64,2,15,3.93,1.8,1,7,NA,NA
578,"augenbraue",4.363636363636363,1.5374122295716148,2,8,2.4242424242424243,0.7917663414126288,1,4,"Der alte Mann hat buschige Augenbrauen.",1.208911904,2.93,1.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,"elefant",3.4545454545454546,1.2769815261709223,1,6,2,0.6614378277661477,1,3,"Der Elefant hat einen langen Rüssel.",0,2.74,2.274,4.17,2.36,1,10,2.28,1.23,1,5,2.05,0.7591546545162483
580,"krankenschwester",5.4411764705882355,2.2182599851806897,2,10,2.9705882352941178,1.0584521035998622,1,5,"Die Krankenschwester grüßt die Patientin.",0.55666344,3.28,2.418,NA,NA,NA,NA,NA,NA,NA,NA,2.95,0.8255779474818962
581,"spargel",5.783505154639175,1.910643456860538,3,11,3.134020618556701,0.9749878843198241,2,6,"Es gibt grünen und weißen Spargel.",0.152406999,2.4,1.431,7.24,3.96,3,20,3.72,1.62,2,7,3.6,1.6982963599783725
582,"labor",6.955223880597015,1.8702846633187469,4,12,3.656716417910448,0.9621982219702611,2,6,"Im Labor finden Experimente statt.",0.77024338,4.16,2.926,8.17,2.48,5,14,4.22,1.11,3,7,NA,NA
583,"schiff",4.0625,1.5849595497026252,1,8,2.25,0.8032193289024988,1,4,"Das Schiff legt am Hafen an.",1.195985504,3.29,3.573,3.19,1.1,1,6,1.73,0.53,1,3,1.85,0.5871429486123997
584,"kroete",4.46875,1.343667945731793,2,8,2.46875,0.7177192819911804,1,4,"Die Kröte geht im Frühling auf Wanderung.",0.865734023,3.48,1.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,"ameise",3.878787878787879,1.1390120652778375,2,6,2.1515151515151514,0.565752381856018,1,3,"Die Ameise krabbelt am Boden.",0.286396957,2.95,1.681,4.6,1.51,2,7,2.5,0.85,1,4,2,0.6488856845230502
586,"buegeleisen",5.25,1.545023227719748,2,8,2.875,0.8327955253822958,1,4,"Mit dem Bügeleisen wird Wäsche geglättet.",0,2.53,1.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,"mais",4.625,1.237844119635477,2,7,2.5,0.7184212081070996,1,4,"Der Mais stammt aus Mexiko.",0.924818705,2.84,2.079,4.98,2.43,2,14,2.7,1.2,1,7,3.15,1.3088765773505318
588,"armband",4.882352941176471,2.0414597552398175,1,9,2.735294117647059,1.0242165824878726,1,5,"Ronja trägt ein Armband.",0.969855145,2.71,2.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,"schlafzimmer",4.121212121212121,1.430855857467301,2,8,2.272727272727273,0.7612788283838284,1,4,"Im Schlafzimmer steht ein Bett.",0.597186217,3.64,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,"besen",4.515151515151516,1.4168894655461863,1,7,2.4545454545454546,0.7111130839619099,1,4,"Ronja fegt mit einem Besen die Veranda.",0,2.46,2.053,3.84,1.38,2,8,2.11,0.74,1,4,NA,NA
591,"handtuch",3.704081632653061,1.2452729893520047,2,7,2.0714285714285716,0.6923737742715051,1,4,"Im Bad hängt ein Handtuch.",0.803484601,2.13,2.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,"salat",4.264705882352941,1.39932502190665,2,7,2.411764705882353,0.7433603905453459,1,4,"Auf dem Beet wächst Salat.",0.834165466,2.86,2.519,4.36,1.45,3,8,2.5,0.65,2,4,2.35,1.0399898784932575
593,"schokolade",3.3333333333333335,1.1086778913041726,1,6,1.9393939393939394,0.6092717958449424,1,3,"Ronja nascht gerne Schokolade.",0.14257333,2.21,2.713,2.5,0.94,1,4,1.4,0.51,1,2,NA,NA
594,"spritze",4.882352941176471,1.7540378677083126,3,9,2.735294117647059,0.8637067238437097,2,5,"Die Krankenschwester holt eine Spritze.",0,2.94,2.45,5.14,1.61,2,8,2.71,0.91,1,4,NA,NA
595,"wuerfel",4.181818181818182,1.4674498597598116,1,7,2.242424242424242,0.7512615652314042,1,4,"Der Würfel ist ein geometrisches Objekt mit sechs gleich großen Seiten.",1.634496616,1.4,2.217,3.86,1.61,2,8,2.29,0.73,1,4,NA,NA
596,"mappe",5.363636363636363,1.1719328365681088,3,8,2.9242424242424243,0.6154574548966637,2,4,"In der Mappe liegen wichtige Dokumente.",2.040119284,1.96,1.839,5.44,1.31,4,8,2.94,0.77,2,4,NA,NA
597,"fenster",3.411764705882353,1.1577838563870706,1,5,2,0.6513389472789296,1,3,"Das Zimmer hat ein Fenster.",0.568362534,3,3.33,2.84,1.42,1,6,1.68,0.75,1,3,NA,NA
598,"dartscheibe",6.878787878787879,1.9962085273959944,4,11,3.6363636363636362,1.0844982082218317,2,6,"Die Dartscheibe hängt an der Wand.",1.168412966,2.41,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,"wolke",3.6363636363636362,1.1942095141290592,1,6,2.0303030303030303,0.58549383455595,1,3,"Bei Gewitter ziehen sich die Wolken zusammen.",0,1.28,2.25,3.13,1.18,1,6,1.74,0.54,1,3,NA,NA
601,"koala",5.424242424242424,1.639937175441163,2,8,2.9696969696969697,0.8833476270999036,1,4,"Der Koala frisst Eukalyptusblätter.",0.891271451,3.43,0.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"pfarrer",5.757575757575758,1.9369806244239873,2,9,3.090909090909091,1.0112997936948631,1,5,"Der Pfarrer steht am Altar.",2.053917334,2.98,2.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,"friedhof",5.242424242424242,1.8033008455035835,2,9,2.909090909090909,0.8790490729915326,1,5,"Auf dem Friedhof ist sehr ruhig.",0.195909271,3.43,2.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,"harfe",6.924242424242424,2.14340208411126,3,12,3.696969696969697,1.0665501101819537,2,6,"Ronja spielt leise Harfe.",0,2.84,1.462,7.57,2.31,4,12,3.93,1.14,2,6,4.8,1.5761378513048243
606,"katze",2.75,1.016001016001524,1,5,1.65625,0.60157722803504,1,3,"Die Katze sitzt in einem Karton.",0.284545683,3.35,3.046,2.87,0.92,2,5,1.67,0.62,1,3,1.35,0.4893604849295928
607,"pullover",4.121212121212121,1.5763402186230246,1,8,2.303030303030303,0.8472325715546059,1,4,"Wenn es kalt ist, trägt man dicke Pullover.",0,2.68,2.127,3.64,1.65,1,7,2.14,0.86,1,4,2.6,0.8825799501580881
608,"kondom",9.78125,1.6604386322935585,7,13,5.0625,0.8400268812903089,4,7,"Das Kondom schützt vor sexuell übertragbaren Krankheiten.",0,2.44,2.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,"maeppchen",5.382352941176471,1.128547091761979,3,7,2.911764705882353,0.5144957554275266,2,4,"Im Mäppchen sind viele Stifte und ein Lineal.",1.297539607,2.68,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,"honig",4.424242424242424,1.601372517371876,1,8,2.4545454545454546,0.7111130839619099,1,4,"Der Imker verkauft Honig.",0.14609425,2.75,2.241,3.8,1.03,2,5,2.2,0.63,1,3,NA,NA
611,"pflanze",3.757575757575758,1.2997668788647985,1,7,2.121212121212121,0.6963106238227914,1,4,"Die Pflanze steht auf dem Fensterbrett.",1.498117231,2.88,2.431,3.54,1.61,1,8,1.96,0.86,1,4,NA,NA
612,"frosch",3.696969696969697,1.1854547778397244,1,6,2.1515151515151514,0.6671399834935375,1,3,"Der Frosch quakt im Teich.",0,2.82,2.386,3.63,1.41,2,7,2.06,0.77,1,4,2.05,0.8255779474818966
614,"koenigin",3.6129032258064515,0.9891888715790903,2,6,1.967741935483871,0.4819315973414993,1,3,"Die Königin sitzt auf dem Thron.",0.637387499,3.47,2.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,"aktentasche",7.40625,1.829143550690393,4,12,3.9375,0.9482581654734625,2,6,"Die Anwältin trägt eine Aktentasche.",1.201665547,2.13,1.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"keks",3.176470588235294,1.24244598041937,1,6,1.8529411764705883,0.6096373955153138,1,3,"Das Krümelmonster isst gerne Kekse.",2.08925693,2.6,2.243,3.04,1.59,1,8,1.68,0.8,1,4,NA,NA
617,"flughafen",5.121212121212121,1.2931931351690995,3,8,2.8484848484848486,0.6671399834935375,2,4,"Am Flughafen stehen viele Flugzeuge.",0.39351112,3.34,2.974,5.36,2.5,3,12,2.93,1.27,2,6,NA,NA
618,"huette",4.575757575757576,1.6207695516000846,2,8,2.515151515151515,0.8703882797784892,1,4,"Die Hütte sieht verlassen aus.",2.401898058,3.69,2.661,4.5,1.98,2,9,2.5,1.02,1,5,NA,NA
619,"seife",4.029411764705882,1.4245742398014511,2,7,2.235294117647059,0.8186768159996095,1,4,"Die Seife liegt auf dem Waschbeckenrand.",0.170330576,2.26,2.307,3.38,1.36,1,8,1.85,0.67,1,4,NA,NA
620,"trauben",3.787878787878788,1.2931931351690995,2,6,2.0606060606060606,0.7044232543095956,1,3,"An der Rebe hängen viele Trauben.",1.779010076,2.46,1.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"panzer",7.2727272727272725,2.427353590753818,2,13,3.8484848484848486,1.2530266388133005,1,7,"Die Soldaten lernen, Panzer zu fahren.",0,3.08,2.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,"kreide",4.735294117647059,1.4208154621695623,2,7,2.5588235294117645,0.7463517925331651,1,4,"Die Schülerin holt Kreide für die Tafel.",0.720448877,2.26,2.049,4.8,1.19,2,7,2.6,0.65,1,4,NA,NA
623,"gefaengnis",5.03030303030303,1.5906926259661325,3,9,2.757575757575758,0.7917663414126288,2,5,"Das Gefängnis ist gut bewacht.",1.424913206,3.11,3.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,"esel",3.676470588235294,1.147344450018181,2,6,2.0588235294117645,0.6485964553201262,1,3,"Der Esel ist stur.",0,2.98,2.486,3.48,1.19,1,6,1.96,0.52,1,3,NA,NA
625,"schlitten",3.9081632653061225,1.2359456056315543,2,7,2.204081632653061,0.7028540297116059,1,4,"Ronja rodelt auf einem Schlitten.",0,2.24,2.13,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.8335087534664908
626,"klavier",5.303030303030303,1.8283334023921978,2,9,2.878787878787879,0.9272801544562921,1,5,"Ronja übt auf dem Klavier.",1.317715795,3.22,2.464,4.11,1.32,2,7,2.33,0.77,1,4,2.8,0.8335087534664903
628,"schal",3.75,1.1913667943625412,2,6,2.09375,0.5880188169032162,1,3,"Ein Schal wärmt den Hals im Winter.",0.141440543,2.9,2.017,3.39,0.98,2,6,1.89,0.47,1,3,2.35,0.9333020044867296
630,"fass",5.696969696969697,1.8954690792263087,2,10,3.0606060606060606,0.9662878045448577,1,5,"Hinter der Bar steht ein Fass mit Bier.",0.296431632,2.49,2.952,5.79,2.57,2,11,3.21,1.32,1,6,NA,NA
631,"einbrecher",5.28125,1.5705839267507298,3,9,2.96875,0.8224422717264602,2,5,"Der Einbrecher löst den Alarm aus.",1.807211324,2.73,2.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,"weg",3.56,1.2170505828486018,1,6,2.03,0.6428314889862842,1,3,"Ronja spaziert den Weg entlang.",1.402591088,2.23,4.468,3.32,1.92,1,9,1.95,1.08,1,5,NA,NA
